N,P,K,temperature,humidity,ph,rainfall,label
24,48,28,33.734645,53.321225,6.929434,141.921443,pigeonpeas
29,37,29,30.091824,72.790056,6.644414,66.764854,mungbean
108,28,32,30.953035,71.546893,6.942252,34.647207,muskmelon
98,46,24,26.502232,75.267417,5.816521,112.060151,maize
17,26,34,26.28759,77.824162,6.181624,226.829967,coconut
22,61,18,27.327041,73.563449,6.491999,69.286684,mungbean
104,68,52,25.991209,88.077487,6.271284,118.124198,banana
96,49,19,22.006471,76.389604,6.07322,127.523918,maize
76,62,26,19.16437,59.395923,6.68918,114.978585,maize
91,67,55,27.554086,84.041081,6.334837,179.249746,banana
24,33,23,28.212096,93.624749,5.976976,179.13864,coconut
99,38,41,25.328855,73.929496,6.119287,222.802371,coffee
15,65,21,28.490978,68.192949,6.067182,89.619234,pigeonpeas
76,36,40,26.51813,79.794294,6.597167,235.202034,jute
29,30,38,30.118024,70.0,6.636342,100.0,pomegranate
75,46,45,24.172096,83.678329,6.745905,261.28685,rice
121,40,40,23.495015,76.08317,6.541249,107.941908,cotton
12,54,27,30.10703,73.622353,6.98623,46.838336,mungbean
20,23,26,19.930951,73.989293,6.964964,82.188127,orange
25,40,40,20.857972,70.805235,6.35427,125.448876,apple
33,57,20,27.416575,57.492444,6.260901,129.768475,pigeonpeas
35,40,40,24.299528,64.044623,6.397313,81.438946,grapes
30,23,23,20.355971,76.988352,6.615729,145.354304,orange
53,62,50,32.054656,79.644467,6.888936,191.514126,papaya
13,63,29,22.12655,66.072635,6.209607,66.763815,lentil
22,19,26,20.828335,67.749448,6.96143,76.904728,orange
12,61,27,26.492633,56.529989,6.774231,53.930079,lentil
25,47,28,25.4668,60.236384,6.785624,55.567741,lentil
95,57,19,26.001469,72.955401,6.504814,114.547995,maize
21,64,24,29.223561,49.372108,6.463053,122.157097,pigeonpeas
18,40,40,19.77245,75.805726,5.796151,151.156956,apple
28,58,22,22.586123,70.446881,6.936334,60.646104,lentil
18,59,21,31.157229,80.104718,7.022344,46.571232,mungbean
24,40,40,22.785814,79.818084,5.653561,159.421172,apple
27,17,36,24.625188,59.77733,6.071361,85.958673,pomegranate
26,40,40,22.326049,67.064819,6.891146,82.011403,grapes
36,24,19,25.990664,88.167787,6.19276,258.629654,coconut
37,68,30,26.501096,60.285635,5.715157,103.529397,pigeonpeas
74,43,43,34.330523,87.202136,6.578291,171.005555,papaya
32,60,33,28.949402,59.93964,5.572991,111.432911,pigeonpeas
111,79,53,28.311933,75.773638,6.165001,119.695765,banana
77,79,50,29.358096,75.590046,6.937473,144.726477,banana
95,38,48,29.063253,76.960848,6.860047,234.053587,jute
86,60,40,20.519765,78.283247,6.834903,226.853539,rice
74,51,27,25.24808,78.630417,6.23879,70.677514,maize
24,25,26,21.675799,80.0,6.879507,84.009649,orange
30,55,24,31.940047,73.623645,7.191598,81.300138,blackgram
64,35,23,23.020383,61.89472,5.680361,63.038434,maize
96,14,26,24.76238,75.735505,6.843049,56.271925,watermelon
55,65,45,25.229574,51.134583,7.335013,59.542103,chickpea
24,37,18,31.365859,69.143681,7.064508,66.938625,mungbean
21,24,27,33.045312,64.206913,5.881456,127.519872,mango
28,53,44,24.618876,50.0,7.576123,76.713426,chickpea
115,34,48,23.469904,80.515559,6.642056,154.264055,coffee
83,54,44,22.186176,80.82381,6.132795,178.446911,rice
76,62,17,22.980911,60.334229,6.714808,118.755648,maize
19,66,24,19.794799,63.195996,7.722206,36.652079,lentil
27,23,14,23.348458,74.582584,6.001842,150.251849,orange
94,62,55,32.654942,73.516025,5.981487,219.533275,banana
49,62,45,18.561308,53.689209,7.504789,75.529609,chickpea
29,34,32,28.603617,80.173734,6.582594,144.193911,coconut
26,33,37,29.912891,70.0,6.082078,64.470672,pomegranate
65,37,45,26.895171,77.937226,5.948957,185.232641,jute
5,65,16,21.32776,18.485229,5.866744,109.101326,kidneybeans
16,46,28,30.146839,43.640992,7.40294,43.18836,mothbeans
99,75,53,26.94397,84.662102,6.826629,182.975159,banana
94,31,36,20.9575,76.82971,6.924087,179.124839,coffee
84,50,24,22.880713,59.50578,6.057801,111.069154,maize
23,66,17,32.851643,77.544725,6.681039,97.225321,blackgram
111,41,18,23.643284,78.125867,6.105398,80.961573,cotton
84,63,18,19.941594,64.745563,6.041731,118.079951,maize
97,16,27,30.329327,82.241312,6.494434,52.797491,muskmelon
106,49,37,27.637992,89.69774,6.909577,201.755061,jute
106,61,47,31.443924,80.685144,5.680937,190.415707,banana
36,51,25,24.618291,66.334868,7.328597,79.848288,lentil
14,19,14,17.684088,94.358154,6.699165,108.063817,orange
33,50,21,25.301904,72.674397,6.993141,57.023451,blackgram
23,71,21,23.194116,55.0,6.607153,100.724059,kidneybeans
88,58,51,28.922041,77.574991,6.488474,233.190265,banana
82,65,46,33.013506,81.950312,6.941758,124.139911,papaya
16,59,23,33.91821,53.853066,6.182097,66.412425,mothbeans
104,29,36,30.462152,80.550095,6.969417,34.200144,muskmelon
88,57,42,24.676495,88.04304,6.821531,199.085491,rice
26,32,24,26.512139,64.604316,6.333461,117.557822,mango
82,63,36,23.515797,64.362536,6.19101,77.460746,maize
34,12,35,25.637238,65.94466,6.430026,98.294684,pomegranate
29,66,29,22.685687,55.0,6.789271,108.222271,kidneybeans
22,23,24,22.108091,58.63497,5.872821,71.610048,pomegranate
24,40,40,19.190829,78.170075,6.610949,130.060673,apple
43,72,42,22.167334,53.407439,6.96793,49.979076,chickpea
61,57,33,25.765779,75.678488,6.911367,68.060282,maize
15,30,28,26.989362,80.0,6.492391,133.265788,orange
14,40,40,30.004,66.994296,5.88682,94.975336,grapes
51,69,45,21.297454,50.0,7.320951,64.275111,chickpea
123,52,34,24.336746,70.073845,6.688396,85.570135,cotton
101,24,29,28.153197,86.914205,7.122216,73.673863,watermelon
108,78,50,32.076429,88.931299,6.951571,108.659387,banana
109,26,38,29.565667,69.027535,6.394521,52.810658,watermelon
16,26,34,29.592485,55.583682,5.5,85.568944,mango
93,75,45,28.218211,79.841055,5.596621,232.445238,banana
69,49,54,32.103518,80.282805,7.075391,190.432835,papaya
95,50,46,21.903232,83.027259,6.191737,205.656863,rice
19,67,23,21.073803,55.0,6.394511,86.757834,kidneybeans
18,12,24,21.814975,67.660874,6.965395,137.436706,orange
30,40,40,29.773924,63.26217,6.371196,79.729009,grapes
29,40,40,35.0,67.45303,5.883056,93.325778,grapes
87,42,17,20.68611,69.095789,6.50059,93.447683,maize
26,19,23,29.479438,64.417187,5.528605,102.503559,mango
31,48,28,30.631969,64.444096,7.208214,72.408191,blackgram
14,40,40,20.087151,68.274313,6.558017,137.331819,apple
108,22,29,25.978185,83.403276,6.2759,45.392206,muskmelon
10,25,32,27.640443,54.935584,6.955541,83.393253,mango
21,53,21,27.835703,60.452228,5.913571,140.242834,pigeonpeas
15,16,17,25.348556,80.0,6.692063,118.898485,orange
32,57,24,27.940117,66.351092,6.720446,101.262017,blackgram
20,59,19,27.531206,46.591858,7.377325,45.153552,mothbeans
21,40,40,21.206993,77.140951,6.360499,54.604185,grapes
21,39,23,27.138763,71.285234,6.425465,51.668674,mungbean
54,42,51,35.0,78.115666,6.038295,149.980314,papaya
45,63,45,21.748276,52.995741,7.015661,61.599265,chickpea
21,54,16,21.773703,70.87405,6.666922,68.595203,lentil
93,28,31,28.652822,78.097165,6.72625,60.799824,watermelon
21,27,18,25.358034,67.810065,6.441203,103.730804,orange
128,47,42,25.776607,70.615078,7.131628,73.27249,cotton
55,51,45,19.545513,50.0,7.764243,67.81271,chickpea
26,40,40,14.60285,72.922997,6.265791,97.756696,apple
22,40,40,15.942982,66.206408,5.991298,145.275902,apple
24,58,32,24.122026,61.252886,7.122782,70.078943,lentil
24,15,23,25.632318,70.0,6.811817,73.214983,pomegranate
25,49,24,29.028093,62.460433,8.002106,65.313748,mothbeans
36,73,43,21.567005,51.835477,6.577947,54.100583,chickpea
16,64,22,20.868989,51.51315,7.10525,107.558432,pigeonpeas
23,20,28,31.001345,46.812791,5.800572,71.449841,mango
89,40,24,27.424964,75.384531,5.829536,258.44672,coffee
34,64,20,18.577089,55.0,5.775623,99.561542,kidneybeans
19,69,29,24.223099,55.0,6.596183,113.458009,kidneybeans
126,43,30,23.005571,66.494151,7.241463,125.127238,cotton
21,40,40,16.476387,80.0,5.760089,133.984989,apple
108,19,27,31.954256,69.996166,5.871618,81.791558,watermelon
34,47,22,26.035727,51.359953,6.159599,150.0,pigeonpeas
13,57,19,31.225644,83.575399,6.546944,72.865851,mungbean
95,67,51,27.782621,88.590119,6.658559,181.075668,banana
40,57,22,26.667973,73.698254,7.202167,72.619246,blackgram
33,26,35,28.475791,90.722841,6.820744,181.801364,coconut
35,66,23,31.260858,60.23059,5.86979,123.374948,pigeonpeas
82,56,40,27.477117,81.970748,6.122123,257.129793,jute
25,14,23,26.81426,56.55115,6.628984,125.45391,mango
62,62,53,31.868766,90.0,7.094391,141.949771,papaya
29,145,205,22.812276,92.129921,6.212303,109.338355,apple
36,40,40,26.579484,79.32654,6.914265,58.715977,grapes
81,50,40,29.668534,74.947251,5.9465,213.98194,jute
104,69,54,26.06717,87.953496,6.922516,121.390607,banana
13,23,38,20.403111,67.504901,5.667065,61.296776,pomegranate
31,47,25,32.981029,69.11714,6.25533,107.114777,blackgram
110,26,33,26.25021,83.400772,6.502561,74.534595,watermelon
92,27,31,28.219204,68.70183,6.284906,46.324819,muskmelon
12,40,40,19.710495,64.605817,5.943977,160.921142,apple
102,14,29,31.147196,74.381851,7.27979,69.035945,watermelon
13,56,22,27.673847,52.324924,7.236843,48.911627,mothbeans
29,49,23,25.025415,69.567889,7.579996,35.154473,lentil
33,70,24,25.134131,54.737393,5.855374,150.0,pigeonpeas
25,56,21,20.694612,55.0,5.874487,71.901501,kidneybeans
18,31,18,26.873148,88.393611,6.112201,171.212433,coconut
77,53,22,26.851315,68.430449,7.042856,88.662269,maize
76,57,27,26.275409,61.471378,5.731389,126.999718,maize
35,23,25,28.813456,85.478087,5.855633,229.264328,coconut
101,47,46,22.707142,66.430102,7.391384,71.906087,cotton
73,62,43,26.585854,84.864296,6.873285,223.251974,jute
20,20,10,11.866319,93.683946,6.976998,106.060149,orange
108,31,38,25.24274,67.946168,6.934316,142.500159,coffee
102,26,38,31.827363,85.0,6.962089,26.095902,muskmelon
28,40,40,16.296713,78.369465,6.353934,111.07394,apple
85,44,42,28.017064,76.96534,7.128559,173.995842,jute
75,41,31,25.177632,66.038705,6.653379,80.033542,maize
71,55,41,26.719431,90.0,6.139612,144.616086,papaya
31,47,26,26.038839,64.867894,8.339888,62.304398,mothbeans
17,58,29,32.14373,69.687532,6.998303,89.0413,blackgram
36,66,24,23.08051,55.0,6.685762,101.576904,kidneybeans
21,48,18,24.19088,53.538375,6.164887,78.334818,pigeonpeas
23,53,19,26.1039,71.961254,6.565133,71.637308,mungbean
75,42,22,20.369435,64.157933,5.928264,81.938438,maize
10,40,40,17.906611,80.0,6.544312,128.715191,apple
36,40,40,23.069816,67.100137,6.065778,135.615345,apple
123,34,40,28.37145,71.30855,7.045077,59.569085,cotton
27,40,40,18.0,66.334126,6.792324,77.651808,grapes
23,40,40,25.791276,79.704059,6.680746,77.190017,grapes
90,43,44,22.686818,76.949076,5.886054,229.407343,coffee
9,60,23,31.969879,57.17377,6.276004,64.255204,mothbeans
20,40,40,25.941146,69.414358,6.495017,55.08337,grapes
20,70,17,19.112983,55.0,5.932098,105.977455,kidneybeans
19,58,18,30.208075,58.451103,6.192858,48.511467,mothbeans
19,65,15,27.02053,59.370647,6.758006,34.689552,lentil
33,40,40,20.639578,65.872806,6.553169,72.16132,grapes
25,52,23,21.820961,55.0,6.392048,95.912864,kidneybeans
25,53,23,26.478396,55.265554,8.27735,37.527022,mothbeans
34,60,21,24.35569,61.345402,6.543145,53.680947,lentil
131,55,43,25.204059,65.138572,6.820635,66.429146,cotton
30,60,33,24.225697,69.455075,6.724374,59.928888,lentil
30,21,34,29.313491,89.159841,6.270614,160.335383,coconut
87,55,38,23.400102,77.72873,6.311045,219.784946,rice
25,23,23,24.941214,94.188462,6.572763,198.555499,coconut
24,22,34,20.215063,65.664617,6.089183,59.793505,pomegranate
68,48,30,26.012797,62.640084,6.130237,88.194593,maize
22,40,40,17.281049,70.540575,5.820242,151.932634,apple
20,16,33,30.953088,61.712329,5.5,74.425773,mango
13,65,25,31.345309,53.882924,5.580061,134.230663,pigeonpeas
25,45,20,33.330205,56.00511,8.450285,25.156066,mothbeans
23,60,24,25.622015,60.06623,7.345063,68.735517,lentil
16,18,20,33.500109,65.408993,6.568745,125.473999,mango
95,49,29,22.407456,61.691275,6.488286,82.892526,maize
32,57,22,23.866174,48.085553,7.057214,135.589193,pigeonpeas
23,59,25,26.206546,55.0,6.763535,119.994315,kidneybeans
36,14,24,25.733155,83.807153,6.767892,219.054765,coconut
64,41,50,34.82113,78.373286,6.248187,128.824074,papaya
34,63,19,21.596798,55.0,6.714136,67.08487,kidneybeans
77,52,21,24.116897,70.087843,6.305828,81.964023,maize
95,54,35,26.455396,78.826946,5.988231,176.960455,jute
13,35,31,30.938689,52.665994,6.870746,102.638155,mango
117,22,40,30.109494,70.052773,6.129395,37.079865,muskmelon
17,77,24,20.769522,18.931469,5.568457,109.019371,kidneybeans
78,61,20,25.863622,62.715999,6.906233,103.112668,maize
88,28,34,27.405159,85.0,6.400965,46.630415,muskmelon
124,45,42,27.898438,70.075276,6.979246,109.069765,cotton
96,41,49,19.934035,81.526937,5.999815,168.647004,coffee
20,28,34,25.769572,59.373991,5.878296,101.098443,mango
95,49,44,26.87469,75.65421,6.498927,214.14611,jute
62,59,43,24.897635,89.21327,7.481608,230.442702,rice
17,42,24,25.336748,54.739235,7.862818,38.699815,mothbeans
28,27,28,30.771235,91.442809,6.422966,233.127809,coconut
26,58,28,28.131295,51.121835,6.003022,35.610487,mothbeans
20,31,22,26.946617,67.649845,7.466449,115.95466,orange
60,59,45,24.102783,50.0,7.857713,53.895536,chickpea
48,53,45,19.326702,50.0,8.329076,75.603383,chickpea
11,62,17,28.621695,45.829493,6.239102,129.147628,pigeonpeas
61,53,45,22.128929,50.0,7.072659,65.288251,chickpea
29,59,23,23.317224,57.921734,7.277193,72.583196,lentil
14,40,40,28.1322,74.778659,6.999879,91.66866,grapes
96,30,31,24.654872,80.346415,6.665742,161.16357,coffee
94,35,27,24.702595,73.928309,6.239915,150.975655,coffee
89,60,52,31.048677,75.488473,7.038693,151.036185,banana
37,51,30,26.218547,56.690633,6.213585,123.100292,pigeonpeas
29,52,29,26.669876,62.424225,6.021405,88.231344,pigeonpeas
26,18,25,21.301424,75.078214,6.640237,100.176834,orange
51,45,37,33.248812,78.513958,6.975617,151.139977,papaya
23,14,20,27.219473,91.89088,5.893372,199.171353,coconut
27,40,40,29.671331,75.141826,6.765268,73.771218,grapes
16,40,40,17.263742,80.0,6.683664,106.09535,apple
24,48,23,22.399888,59.695545,6.778688,54.648917,lentil
17,55,33,25.128068,57.247504,7.045786,63.825428,lentil
36,53,19,25.387164,69.248314,6.852404,121.966101,blackgram
97,38,21,23.90787,69.262708,6.252852,81.786043,maize
106,23,30,26.794301,78.774888,6.940939,27.943817,muskmelon
54,49,51,31.067897,81.045129,6.600755,125.695255,papaya
25,57,24,25.107399,73.303438,7.188262,90.493037,mungbean
24,25,32,25.756581,51.71942,6.801034,94.338516,mango
85,26,39,31.107321,69.988638,6.796371,47.377119,watermelon
23,18,34,33.556086,62.60162,5.986617,83.73432,mango
68,52,49,24.425613,92.277491,6.577192,63.352988,papaya
29,58,25,21.109769,47.409111,6.305595,117.366297,pigeonpeas
123,54,38,25.873842,72.869793,7.337844,102.904193,cotton
17,40,40,18.324321,65.787069,6.480482,165.130232,apple
93,78,55,32.406121,77.559546,6.773879,202.853757,banana
16,51,30,30.021702,46.057253,8.405742,51.983488,mothbeans
13,66,20,25.922835,58.828264,7.007965,49.76042,lentil
82,49,58,35.0,89.449109,6.710051,169.966056,papaya
77,42,39,25.189589,87.863449,6.071013,227.366493,rice
40,67,24,22.67237,49.03557,6.162189,71.818267,pigeonpeas
99,20,27,24.580575,70.345534,6.820313,67.947329,watermelon
20,23,20,28.814487,62.793311,6.374898,66.13019,pomegranate
26,21,24,20.470324,68.067663,6.566137,127.077079,orange
34,16,33,30.977674,88.927423,6.857724,244.24097,coconut
75,49,38,22.306189,86.234805,5.769778,234.043662,rice
15,38,30,33.259056,46.238648,7.35564,28.756433,mothbeans
19,32,34,27.550472,60.916833,5.991022,127.752897,mango
32,40,40,19.481385,62.719014,6.150949,89.261392,grapes
32,52,28,19.170886,68.105282,6.652135,60.415424,lentil
25,71,45,24.334141,50.0,7.340974,59.917752,chickpea
28,25,36,26.815912,86.000904,5.822218,231.362938,coconut
20,37,23,29.466497,77.601687,7.075811,93.7748,mungbean
36,52,17,19.567028,54.284102,5.748054,100.390257,pigeonpeas
17,64,24,24.321319,77.353632,7.159658,90.784976,mungbean
97,53,46,25.950802,73.880344,6.053647,169.124717,banana
88,64,34,29.204497,85.812639,6.915533,168.252578,jute
34,40,40,23.847083,67.707742,6.143862,69.691537,grapes
30,18,22,23.593553,70.0,5.949356,69.133357,pomegranate
30,67,25,19.897942,55.0,6.474151,80.879852,kidneybeans
65,53,37,26.527025,82.28585,6.420507,112.017409,papaya
33,23,37,31.880373,60.041079,6.02018,130.54223,mango
75,64,43,28.547968,81.093812,7.240672,186.727197,jute
16,25,25,27.205875,94.451475,5.78614,138.330313,coconut
81,46,22,21.651332,71.845482,5.779756,87.003403,maize
24,61,18,25.763016,41.348602,8.361351,45.993466,mothbeans
24,64,31,32.353795,56.193317,5.736127,136.958518,pigeonpeas
13,16,14,27.471401,70.674509,6.442437,139.488797,orange
76,43,32,23.094567,63.318449,6.69377,95.771607,maize
78,55,23,21.616913,78.223228,6.762664,110.444446,maize
18,52,22,28.99839,70.537005,6.382381,47.915804,lentil
89,57,46,24.789306,89.523317,6.110334,236.484272,jute
14,67,22,23.825767,24.754851,5.62469,84.641436,kidneybeans
66,53,38,24.937412,81.058885,5.613502,201.711566,rice
97,17,30,31.901233,71.894009,6.845316,78.229373,watermelon
16,40,40,25.851194,64.211561,6.582002,80.815642,grapes
21,16,20,22.119373,65.12678,6.257662,142.451008,orange
94,46,41,21.278187,79.206353,5.317991,260.952418,rice
114,42,34,25.366546,70.542236,6.28358,196.051394,coffee
110,48,28,25.277814,79.0114,6.432865,240.906749,coffee
86,55,21,21.541562,59.640242,6.803932,109.751538,maize
28,40,40,26.688099,63.606251,6.209262,97.125507,grapes
64,57,52,30.260317,86.042203,6.004618,169.774612,jute
28,27,37,20.379577,60.132434,5.778668,97.895535,pomegranate
40,58,19,33.170818,59.589108,7.363198,73.898423,blackgram
23,19,22,22.353759,70.0,6.9652,94.15109,pomegranate
91,34,27,26.214066,77.113642,6.301395,206.466302,coffee
13,40,40,19.784901,79.047858,5.602569,114.907623,apple
24,60,45,21.004093,50.0,7.29371,78.497001,chickpea
36,62,19,28.759799,75.772075,7.286954,101.741549,blackgram
101,22,27,27.924212,79.185322,6.664962,59.086615,muskmelon
40,64,25,32.153867,66.876983,6.701165,68.158816,blackgram
46,75,45,19.421529,50.0,7.553234,87.547787,chickpea
24,52,16,23.572041,66.453768,6.767096,56.313366,lentil
81,48,21,24.504038,67.390841,6.147251,84.187769,maize
17,16,36,24.84852,65.356569,5.993938,65.018506,pomegranate
14,59,16,27.355294,52.065748,5.899781,150.0,pigeonpeas
113,40,39,29.571165,73.488035,7.01297,101.43989,cotton
34,27,21,29.694879,57.735157,7.116281,108.541877,mango
23,57,21,23.183094,55.903889,6.540694,143.873186,kidneybeans
68,60,43,31.724544,79.030977,6.9335,106.120103,papaya
21,29,25,26.518416,60.493387,6.702586,85.633554,pomegranate
19,17,22,26.377554,80.0,6.946918,151.579918,orange
21,27,27,18.0,80.0,6.462638,102.23358,orange
84,57,17,20.530404,60.836774,7.197879,84.772993,maize
3,78,18,20.213682,68.652577,6.88713,50.89733,lentil
76,49,42,24.958779,84.479634,5.206373,196.956001,rice
10,60,31,24.665781,62.344675,6.560648,60.95223,lentil
101,17,33,31.332346,85.0,7.030475,34.135802,muskmelon
63,56,46,33.071022,88.380221,6.26657,141.234734,papaya
10,60,26,35.341546,52.560812,7.867674,52.184148,mothbeans
21,52,18,25.867452,76.077237,6.774287,79.786399,mungbean
32,20,18,33.206832,64.131512,5.874812,72.810373,mango
17,64,21,26.950549,65.296194,6.91561,39.000263,lentil
94,50,35,22.893467,88.762157,6.538588,186.947326,rice
10,56,16,28.174327,81.045548,6.828187,36.357207,mungbean
106,69,48,30.709049,79.516198,6.381212,107.105925,banana
19,40,19,31.108746,45.93604,7.166759,46.343648,mothbeans
95,10,23,28.140824,80.15297,6.617335,75.594778,watermelon
31,40,40,29.080052,70.448909,6.59997,66.810964,grapes
104,28,40,28.589276,84.084438,6.399113,53.383867,watermelon
117,45,37,29.80591,68.968002,6.023698,98.699664,cotton
24,56,28,31.654615,62.440827,7.669398,55.019431,mothbeans
25,40,40,33.587039,69.035741,6.172512,81.594664,grapes
31,78,76,17.572121,14.999275,8.519976,89.310507,chickpea
60,43,45,29.492867,74.952576,6.227757,104.559284,papaya
98,16,40,25.670635,85.30705,6.389118,68.768456,watermelon
20,15,40,23.67757,70.0,6.449422,66.78878,pomegranate
91,74,45,29.566603,76.375549,6.659252,129.993858,banana
38,56,18,22.33545,56.868577,6.669613,48.921158,lentil
75,56,20,22.764122,71.952493,6.564294,88.559211,maize
109,10,40,29.851582,77.077058,6.352695,46.097678,muskmelon
37,70,25,19.731369,24.894874,5.819404,84.063541,kidneybeans
121,58,31,23.61413,71.717779,7.032496,67.256342,cotton
15,48,22,24.661931,79.061341,6.593767,47.197691,mungbean
23,40,40,26.125409,66.282418,6.762188,85.800001,grapes
92,10,40,26.150573,74.583356,6.992247,46.461303,muskmelon
29,40,40,19.335573,71.138782,6.505243,64.887496,grapes
68,46,43,25.536015,89.104706,5.481748,236.401595,rice
26,40,40,22.787925,61.6998,6.641762,86.939596,grapes
63,70,43,20.334299,50.0,7.939593,69.36456,chickpea
24,42,26,30.563256,49.378549,8.252533,57.171245,mothbeans
82,56,26,24.684935,80.615032,6.737215,100.421144,maize
27,40,40,13.876839,77.175184,7.070743,129.075267,apple
78,48,45,27.493369,82.317935,5.745576,198.072792,rice
28,40,40,34.938979,64.856105,6.902499,50.583655,grapes
95,46,37,26.575074,89.283227,6.913452,172.191323,jute
60,55,36,26.127972,80.491726,7.132389,150.632687,jute
109,27,40,26.89315,87.301182,7.16761,74.382725,watermelon
19,47,25,27.298381,70.881103,7.173782,66.553524,blackgram
40,49,16,27.062856,77.540109,7.073208,111.85077,blackgram
92,41,42,26.5134,85.265127,6.85803,165.023937,jute
80,42,46,22.988884,83.711657,5.577032,221.460673,rice
84,20,36,27.383544,71.18368,6.738528,33.789149,muskmelon
90,56,38,22.409779,89.765364,6.515604,255.445862,rice
18,49,23,24.161791,68.218328,7.057158,39.428224,lentil
20,43,19,32.285784,83.145976,6.31875,82.381302,mungbean
33,21,25,29.441618,60.857997,6.345526,59.989792,pomegranate
38,22,33,32.812611,94.359916,6.748633,132.804849,coconut
20,16,35,29.096113,89.731246,6.149421,208.791267,coconut
27,28,30,26.157804,70.0,6.976421,64.858773,pomegranate
37,24,34,28.479707,63.765904,6.278151,71.220798,mango
73,43,42,23.432164,85.326487,6.373585,202.523415,rice
37,18,17,29.259596,86.691929,6.774537,206.006502,coconut
28,30,32,31.640617,79.962935,6.791439,236.930224,coconut
13,24,34,28.18706,53.024719,6.159736,65.695988,mango
120,51,44,28.227488,78.562212,6.543115,64.870984,cotton
23,40,40,23.576132,65.202918,6.668288,95.821638,apple
26,69,21,29.538818,56.304453,6.582027,95.958266,pigeonpeas
17,26,31,27.934685,65.337285,6.817183,127.432739,mango
93,60,52,25.712219,75.694727,6.787095,216.95623,banana
24,27,20,18.0,71.305001,7.047662,143.072623,orange
21,21,22,28.948783,56.379181,6.641228,73.456926,mango
103,43,46,24.009991,66.441876,5.683008,150.09399,coffee
26,67,29,22.384374,55.0,5.924767,97.060458,kidneybeans
104,26,29,26.324707,73.72144,5.40721,165.689318,coffee
20,54,23,31.026774,64.485399,6.280087,59.100047,mungbean
23,41,27,24.635525,64.271748,6.625788,56.691992,mungbean
96,51,52,24.619505,80.058848,6.216848,223.978459,jute
97,16,31,31.288714,83.069959,6.818425,37.258513,muskmelon
17,63,27,23.772477,59.347789,7.025087,53.311825,lentil
69,47,40,24.537639,78.064642,7.243335,247.249377,jute
102,31,40,25.413361,72.94992,6.418732,206.372895,coffee
26,51,34,28.134614,62.409114,7.508606,80.563473,lentil
69,46,49,25.808264,80.544816,6.091088,163.584124,jute
22,50,16,30.014012,79.488381,6.614058,53.15456,mungbean
94,35,32,20.3078,65.0,6.490309,143.273776,coffee
72,41,44,25.89032,81.771436,7.109906,203.882727,rice
94,26,24,27.543714,81.771955,6.582112,75.649593,watermelon
90,32,34,23.573178,66.926365,5.944434,234.667141,coffee
85,44,39,24.829792,81.936373,7.33409,247.588943,jute
86,43,40,26.27043,78.247583,6.515425,208.591543,jute
103,66,55,26.776104,74.986676,5.965134,201.386626,banana
92,34,24,27.611229,68.524417,6.629354,220.33551,coffee
28,60,19,31.177255,67.491983,6.647626,76.075131,blackgram
26,46,24,31.390752,50.870614,6.519566,138.988705,pigeonpeas
23,40,40,24.383873,66.592305,6.494518,78.935662,grapes
69,69,45,18.287036,50.0,7.432842,56.791992,chickpea
40,47,19,24.997963,71.276108,6.808002,112.011992,blackgram
56,48,45,35.0,86.413612,6.897635,113.513346,papaya
122,52,30,26.833305,61.935017,6.524102,80.949999,cotton
14,17,32,31.958393,51.864497,6.440469,87.911287,mango
80,59,37,25.632778,85.384855,5.234219,190.238544,rice
74,42,40,30.158647,75.143,6.466618,163.814799,papaya
21,67,18,21.289494,55.0,6.228611,126.109357,kidneybeans
35,48,19,27.180211,66.320433,6.45253,81.7055,blackgram
10,64,17,34.703281,55.400388,6.661638,144.804568,pigeonpeas
36,71,16,27.53801,55.0,6.018492,96.345872,kidneybeans
33,39,26,28.265773,49.689798,6.625718,49.917976,mothbeans
98,80,44,28.849847,88.781532,6.686954,188.643774,banana
87,29,35,27.712976,85.0,7.116931,46.685649,muskmelon
86,65,46,30.117667,84.061785,6.645872,125.942572,banana
10,78,28,24.402246,55.0,6.096247,111.161118,kidneybeans
85,45,49,25.701969,84.458074,6.499673,173.826081,jute
17,40,40,29.658528,74.273624,5.675442,85.999524,grapes
30,40,40,24.315832,74.986372,5.984049,64.527976,grapes
73,46,29,23.583032,60.197395,6.675422,107.501327,maize
18,58,30,26.398678,46.122881,7.822166,52.145518,mothbeans
92,50,38,24.452771,78.728349,6.053609,248.035477,rice
33,51,17,25.680527,76.621104,6.685564,110.955727,blackgram
79,48,18,19.829339,69.829383,6.340606,62.036999,maize
86,59,28,24.710149,59.171843,6.736831,91.449839,maize
12,21,24,29.374859,73.440007,6.669901,127.805772,orange
25,67,18,21.411736,55.0,6.724743,115.653017,kidneybeans
37,36,27,27.552974,47.908591,5.910635,90.403327,mango
21,30,15,28.312951,78.269727,7.277505,83.679246,orange
8,37,33,28.078027,54.964053,6.128168,97.453736,mango
27,40,40,24.214169,66.14683,6.890368,86.932224,grapes
106,36,27,23.281379,76.722939,5.730831,144.086098,coffee
103,24,31,24.637686,82.265154,6.370508,47.482295,watermelon
21,12,27,20.817916,68.311171,6.598043,87.8982,pomegranate
23,59,30,25.790944,81.508107,6.622543,96.900149,mungbean
28,43,19,34.146192,54.214247,6.0,61.998202,mothbeans
21,40,40,24.150839,75.534376,6.607926,53.261459,grapes
21,40,40,18.559087,77.582973,6.418376,143.551997,apple
