nitrogen,phosphorus,potassium,ph,moisture,temperature,soil_health
140.51,47.54,30.97,7.24,29.06,40.23,Moderate
99.82,60.68,47.06,6.95,65.59,24.84,Healthy
146.03,10.72,139.62,4.74,17.65,39.47,Poor
78.71,80.74,148.04,6.27,34.78,24.96,Moderate
81.81,68.5,112.25,6.02,30.51,19.32,Moderate
146.67,19.77,102.42,4.79,58.14,30.64,Moderate
115.77,53.17,67.32,8.48,56.72,28.88,Healthy
84.98,85.27,119.08,7.67,16.23,28.31,Moderate
131.59,84.9,49.41,5.51,78.74,36.69,Moderate
37.45,48.67,48.59,5.11,65.03,39.81,Moderate
134.91,92.63,138.92,4.52,25.47,33.66,Poor
78.64,38.34,138.72,4.78,42.92,28.3,Moderate
62.82,69.81,109.53,4.89,25.08,37.07,Moderate
10.0,50.27,100.1,5.68,35.19,38.47,Moderate
94.86,65.35,135.8,7.59,63.22,38.75,Moderate
66.62,73.4,74.01,7.19,26.22,27.0,Healthy
45.39,71.24,34.22,5.25,12.24,22.28,Moderate
38.96,50.87,147.07,7.83,50.75,17.82,Moderate
16.57,48.25,94.28,6.26,18.08,25.04,Moderate
146.57,47.19,6.28,7.95,70.52,29.14,Moderate
80.22,26.44,57.3,5.44,29.3,37.98,Moderate
30.35,99.72,9.38,6.89,55.51,33.41,Poor
88.08,37.12,25.26,8.3,79.06,16.5,Poor
33.98,93.02,38.17,7.92,59.1,20.94,Moderate
52.31,52.11,58.71,6.71,55.66,42.0,Healthy
41.96,49.05,130.57,7.7,20.92,33.0,Moderate
57.3,30.85,26.9,5.06,59.8,20.98,Moderate
46.16,27.72,96.08,6.19,20.88,35.89,Moderate
64.72,42.1,30.45,7.06,49.98,23.98,Healthy
30.51,63.57,64.86,5.94,20.41,41.85,Moderate
26.24,36.79,45.5,8.07,26.16,23.46,Moderate
92.38,22.13,108.43,7.49,38.98,31.65,Healthy
125.61,38.25,98.49,6.87,30.2,18.49,Moderate
32.61,45.56,133.85,5.22,13.59,22.18,Poor
111.83,49.06,125.02,7.3,77.26,39.12,Poor
124.26,45.3,14.13,7.93,47.91,35.81,Moderate
10.41,41.8,143.93,7.62,59.43,23.6,Moderate
72.61,86.47,100.81,5.99,75.21,28.94,Healthy
23.02,65.7,77.12,6.18,40.88,15.89,Moderate
82.36,8.38,119.06,6.96,26.05,31.56,Moderate
45.48,91.64,47.75,6.0,18.45,17.1,Poor
78.16,5.0,33.17,7.75,44.09,24.97,Healthy
43.31,47.04,67.89,7.44,69.1,23.93,Healthy
30.94,83.01,41.03,8.07,56.63,27.02,Moderate
56.7,19.71,19.14,5.15,59.35,16.54,Moderate
132.43,41.23,95.34,6.43,58.2,39.23,Healthy
122.78,12.65,126.46,5.74,31.03,17.77,Moderate
43.17,61.21,58.74,6.51,43.46,15.52,Healthy
126.53,9.82,32.47,4.68,23.85,15.0,Poor
98.82,88.48,100.67,4.69,30.83,24.9,Moderate
139.99,53.84,40.48,6.68,38.18,40.37,Moderate
129.21,95.5,100.59,8.25,73.05,19.58,Poor
45.48,31.63,138.31,5.16,79.56,22.72,Poor
46.32,7.02,52.73,6.16,27.82,15.45,Moderate
144.89,25.64,23.38,7.58,43.93,39.29,Moderate
46.39,84.79,92.12,6.91,30.71,22.02,Moderate
99.53,60.63,94.9,8.12,28.87,17.83,Moderate
126.15,37.76,105.84,4.85,20.4,20.47,Moderate
146.91,44.1,120.08,4.84,48.88,36.66,Moderate
25.36,66.22,143.49,4.63,45.51,20.22,Poor
135.58,5.0,36.17,7.89,58.41,21.66,Moderate
16.1,61.24,35.73,6.03,47.38,36.05,Healthy
105.78,45.41,69.08,5.4,19.6,15.43,Moderate
68.31,91.96,100.46,8.16,43.99,27.7,Moderate
118.12,95.78,102.84,5.93,62.91,36.98,Moderate
22.32,54.01,88.77,7.38,78.42,36.55,Moderate
132.6,47.44,90.86,8.47,44.65,16.43,Moderate
42.07,36.57,126.88,6.12,55.02,29.91,Healthy
149.6,67.76,37.94,6.1,51.41,38.26,Moderate
100.01,78.84,36.62,6.52,50.89,15.44,Healthy
57.11,85.22,77.04,5.97,21.16,18.06,Moderate
69.15,100.0,109.95,5.92,35.39,26.41,Moderate
130.64,30.87,31.93,7.41,20.1,32.23,Healthy
88.41,92.19,56.98,4.6,46.48,24.74,Moderate
29.22,27.61,44.15,5.16,37.48,20.21,Moderate
145.18,93.15,60.89,4.86,78.68,33.06,Poor
119.59,95.72,31.16,4.62,38.91,39.6,Poor
101.78,39.52,80.19,5.32,58.58,21.81,Healthy
143.15,83.4,36.42,5.27,62.34,17.3,Moderate
150.0,27.3,7.22,5.59,38.03,29.37,Moderate
145.41,93.16,108.24,5.63,30.65,38.36,Poor
132.82,66.82,120.15,6.94,30.54,36.62,Moderate
133.97,48.35,92.15,4.78,14.44,40.45,Poor
32.73,43.68,87.49,7.42,48.08,20.49,Healthy
61.61,20.9,78.29,5.78,73.9,29.43,Moderate
94.53,21.27,18.7,7.86,26.58,39.28,Moderate
106.92,97.11,85.45,5.35,80.0,19.6,Moderate
131.31,97.44,102.18,8.5,24.11,29.05,Moderate
31.32,27.22,9.4,6.97,58.63,15.5,Poor
125.04,98.93,144.25,8.35,11.33,28.93,Poor
20.06,23.01,96.21,7.52,73.84,16.78,Moderate
141.07,21.85,10.33,7.53,73.3,40.34,Poor
87.7,11.86,81.01,7.19,34.86,28.44,Healthy
133.78,8.51,99.79,7.26,67.64,28.66,Moderate
57.12,54.2,85.8,6.23,75.45,18.74,Moderate
51.33,27.22,68.73,6.98,40.4,21.11,Healthy
150.0,85.62,121.16,5.32,72.03,38.96,Moderate
117.76,76.11,80.79,7.48,31.74,20.82,Healthy
52.66,18.96,42.9,7.84,52.74,25.76,Moderate
58.97,70.91,15.95,7.22,36.93,19.95,Healthy
33.15,7.56,50.02,5.16,38.77,41.41,Poor
13.9,35.45,150.0,7.26,24.71,36.57,Moderate
150.0,66.17,63.24,4.83,60.7,39.9,Poor
28.73,20.3,137.24,5.56,54.61,19.41,Moderate
132.1,27.73,140.77,4.69,55.56,32.96,Moderate
97.6,24.58,80.53,6.41,30.36,35.46,Healthy
22.79,46.45,42.99,6.08,49.1,15.56,Moderate
26.93,86.64,49.9,6.71,24.53,27.76,Moderate
73.84,39.68,102.82,4.56,71.15,17.77,Moderate
103.79,37.58,38.44,8.02,61.02,35.58,Healthy
88.57,6.57,137.28,5.46,16.2,32.93,Poor
81.92,66.11,16.08,5.14,15.77,35.26,Moderate
115.8,37.77,28.24,7.16,45.06,29.56,Healthy
129.29,60.93,89.5,5.55,41.49,25.58,Healthy
43.53,12.39,98.84,5.55,77.19,40.08,Moderate
19.39,40.88,16.91,5.27,59.91,25.49,Poor
35.74,94.21,63.2,5.63,13.68,35.28,Moderate
118.12,82.3,6.27,5.88,71.54,37.71,Moderate
70.42,68.4,112.76,5.8,74.99,36.48,Moderate
67.1,35.81,43.49,6.15,56.88,18.9,Healthy
91.82,80.96,113.42,4.67,49.36,29.0,Moderate
119.92,48.78,31.05,5.94,18.77,18.75,Moderate
106.46,76.27,150.0,4.7,26.82,19.16,Moderate
35.84,51.0,147.12,7.8,47.32,17.45,Moderate
68.37,58.33,77.1,7.96,48.51,24.58,Healthy
136.47,9.07,45.15,7.65,25.73,21.97,Moderate
90.79,96.14,22.33,8.17,25.74,24.29,Moderate
85.9,51.99,30.25,7.62,72.85,19.07,Healthy
49.34,5.35,87.15,6.46,37.62,31.97,Moderate
102.38,44.65,83.64,8.15,57.11,36.69,Healthy
21.41,61.6,61.54,8.15,16.31,31.34,Poor
48.57,57.91,18.41,6.84,15.05,38.83,Moderate
13.62,47.23,119.48,7.67,15.53,31.51,Moderate
86.02,50.54,124.74,8.12,65.06,31.32,Moderate
31.15,67.37,126.1,5.83,62.16,19.51,Moderate
105.26,33.6,48.93,7.36,50.41,25.35,Healthy
38.0,59.52,100.81,5.6,19.65,40.66,Moderate
71.41,13.24,113.42,6.92,31.5,16.33,Moderate
31.43,13.89,132.7,6.7,72.11,34.84,Poor
10.0,61.38,56.46,5.14,22.61,24.49,Moderate
121.42,28.41,142.88,5.57,29.16,26.01,Moderate
124.32,78.56,105.38,5.61,44.64,24.16,Moderate
118.22,60.79,63.2,6.02,13.45,26.09,Moderate
25.65,9.88,150.0,7.14,13.99,35.8,Poor
76.27,50.68,108.13,5.58,68.32,15.12,Moderate
34.5,82.24,111.13,7.88,65.96,35.83,Moderate
145.37,77.59,38.2,6.52,67.76,39.46,Moderate
135.37,39.4,45.41,8.17,34.4,18.78,Moderate
41.88,62.87,147.01,5.77,70.22,39.41,Moderate
71.95,42.86,150.0,7.26,73.09,39.56,Moderate
120.83,63.4,140.28,6.78,28.69,36.37,Moderate
97.44,5.0,11.66,4.61,54.08,36.92,Poor
34.62,45.02,31.35,6.33,15.43,41.06,Poor
30.93,63.49,120.58,7.79,29.91,29.86,Moderate
11.39,43.47,30.56,5.73,38.36,29.58,Healthy
132.2,53.57,88.96,6.6,12.99,16.15,Moderate
122.34,26.08,79.32,5.22,28.99,25.35,Moderate
17.58,25.94,28.41,6.51,40.94,27.79,Healthy
105.59,30.91,33.58,6.49,63.72,22.14,Healthy
45.84,51.64,111.46,5.27,25.51,41.47,Moderate
67.75,71.1,9.4,7.61,26.06,37.76,Moderate
115.39,80.19,116.15,7.18,63.02,30.69,Healthy
18.41,10.82,141.42,6.91,23.88,36.1,Poor
49.54,9.86,116.9,4.85,31.76,30.87,Moderate
111.3,67.89,143.84,7.47,26.25,19.74,Moderate
29.53,28.77,111.62,8.5,37.15,30.25,Moderate
140.5,24.9,30.36,6.9,77.35,21.47,Moderate
33.4,9.72,78.94,7.23,69.24,30.45,Moderate
78.12,94.2,77.53,6.52,41.92,37.8,Moderate
17.44,72.92,145.53,6.22,10.27,30.61,Poor
18.84,50.61,46.59,7.69,43.58,38.24,Moderate
44.66,43.51,64.31,7.45,74.43,22.83,Healthy
28.85,16.93,107.6,6.99,12.71,31.08,Moderate
57.3,8.95,137.5,5.55,16.52,15.0,Poor
43.97,5.0,48.49,5.09,37.6,21.47,Moderate
55.71,47.6,66.41,4.89,28.16,31.06,Moderate
25.22,76.83,16.93,8.36,20.17,41.64,Poor
94.95,41.13,57.57,6.12,53.72,38.16,Healthy
11.22,18.54,18.63,5.86,57.66,40.47,Poor
44.28,30.36,122.23,5.59,10.2,26.55,Moderate
29.5,59.43,108.19,6.64,10.0,22.77,Moderate
73.0,40.13,123.93,7.08,30.97,28.98,Healthy
147.59,5.0,96.03,4.94,74.93,40.7,Poor
85.56,100.0,144.43,8.01,21.94,30.83,Moderate
83.49,78.69,146.74,6.28,33.96,25.09,Moderate
73.22,47.55,102.7,6.49,25.03,22.7,Healthy
145.97,46.76,112.61,7.44,14.26,21.53,Moderate
127.71,22.59,30.4,6.18,65.03,16.58,Moderate
127.32,21.91,25.81,7.12,30.65,32.11,Moderate
90.27,42.43,117.63,5.42,65.89,22.84,Healthy
112.69,10.68,64.88,7.11,43.92,22.42,Healthy
63.21,26.18,40.33,6.38,67.79,38.52,Healthy
41.81,38.8,55.83,5.4,41.7,28.4,Healthy
139.96,93.72,19.7,5.74,61.17,36.99,Moderate
25.45,57.92,137.05,5.86,13.56,40.52,Poor
49.39,50.61,99.61,5.36,26.3,23.15,Moderate
147.29,17.11,125.49,6.98,44.08,28.04,Moderate
63.28,39.81,37.97,7.74,60.86,20.77,Healthy
83.3,77.79,61.46,7.97,51.9,16.81,Moderate
89.36,68.14,87.83,8.41,14.01,26.02,Moderate
93.52,59.01,32.17,7.64,14.79,31.59,Healthy
16.58,57.22,36.85,8.25,32.75,40.87,Poor
25.53,13.28,61.74,4.68,33.35,40.96,Poor
137.81,63.48,50.91,8.05,38.57,21.72,Moderate
17.22,95.86,66.93,5.97,55.54,29.21,Moderate
85.84,80.87,136.29,6.11,72.04,15.97,Moderate
34.81,19.15,9.05,7.39,32.78,19.55,Moderate
63.34,48.0,96.72,7.0,77.66,29.57,Healthy
90.64,88.14,18.98,5.62,38.35,16.01,Poor
47.83,14.81,86.17,7.01,59.91,24.4,Healthy
39.08,48.59,95.59,6.5,42.17,20.57,Healthy
62.24,7.98,129.57,4.5,74.84,35.85,Poor
135.47,6.41,41.91,5.85,50.3,16.96,Moderate
128.94,60.98,127.47,8.14,62.99,16.05,Poor
99.0,55.08,130.16,6.23,65.61,16.94,Moderate
37.87,93.09,13.13,5.84,64.67,30.95,Moderate
85.12,77.08,145.86,5.31,31.51,23.99,Moderate
72.42,67.44,70.76,7.72,10.0,21.92,Healthy
62.91,74.09,106.74,6.35,79.85,18.38,Moderate
87.32,50.88,89.47,6.08,68.67,39.46,Healthy
16.33,13.04,46.94,6.26,60.13,33.71,Moderate
48.57,83.8,67.77,8.12,18.25,33.77,Moderate
63.77,31.26,50.75,6.88,51.62,39.0,Healthy
20.53,20.62,34.62,7.65,35.64,35.45,Moderate
67.57,52.78,121.64,5.13,38.89,35.75,Moderate
140.74,100.0,79.28,6.36,64.77,16.33,Poor
18.17,67.75,5.0,7.71,51.26,22.69,Moderate
61.95,52.11,116.28,7.44,61.72,29.59,Healthy
106.14,88.03,89.85,8.43,19.82,32.05,Poor
61.09,44.2,67.26,7.73,38.46,27.96,Healthy
112.13,39.12,106.9,6.39,61.65,34.73,Healthy
119.0,63.45,139.28,7.66,71.14,30.09,Moderate
66.28,71.18,99.65,6.88,46.43,34.25,Moderate
138.77,21.2,24.29,6.04,57.5,16.39,Moderate
24.43,27.06,83.6,6.9,29.39,41.73,Moderate
19.83,26.8,119.95,4.5,31.4,25.1,Moderate
95.16,10.98,92.96,7.23,25.79,34.82,Moderate
130.99,29.94,136.97,6.53,27.85,37.83,Moderate
136.62,67.75,145.51,7.34,64.02,27.47,Moderate
65.77,90.14,139.41,8.39,63.78,20.45,Poor
121.34,69.24,130.88,5.16,76.97,30.05,Poor
106.96,39.31,115.51,6.69,52.27,30.39,Healthy
103.61,66.9,100.18,8.42,13.26,34.88,Moderate
13.86,59.21,76.56,6.91,20.63,29.59,Moderate
24.2,95.95,143.51,5.1,23.79,24.83,Poor
23.65,16.21,46.27,6.41,27.31,18.66,Moderate
91.95,70.57,91.87,6.2,42.61,41.1,Healthy
67.63,22.83,114.66,5.79,51.23,28.92,Moderate
54.28,47.65,50.24,6.27,56.34,20.4,Healthy
148.43,61.35,79.37,8.43,13.39,29.12,Poor
87.94,43.13,123.43,8.25,46.91,32.84,Moderate
138.67,39.41,66.33,8.2,52.89,18.87,Moderate
76.57,45.1,114.98,7.0,71.67,37.66,Moderate
60.74,75.8,38.09,6.93,38.02,15.9,Healthy
71.3,31.57,108.75,5.06,28.72,16.54,Moderate
57.54,23.68,11.58,6.51,75.41,16.49,Moderate
110.46,29.62,38.08,5.79,18.91,19.32,Moderate
22.1,100.0,9.94,4.5,32.35,37.98,Poor
18.84,41.45,77.16,6.95,56.33,37.26,Healthy
48.3,63.65,78.8,7.87,29.32,29.65,Moderate
92.62,85.24,13.65,5.1,33.92,21.76,Moderate
143.01,23.5,9.73,6.99,49.28,35.11,Moderate
117.89,8.87,64.96,5.08,22.3,28.84,Moderate
141.42,17.54,77.04,8.5,71.11,34.56,Moderate
66.87,31.45,106.42,6.65,43.15,35.75,Healthy
22.05,79.35,125.19,5.5,66.67,25.1,Moderate
48.56,91.95,16.22,6.3,29.4,33.16,Moderate
19.24,14.23,95.05,6.69,78.69,36.67,Poor
31.58,33.01,19.63,5.98,62.16,38.91,Poor
49.74,99.51,141.45,5.76,27.2,20.6,Moderate
43.65,86.33,12.38,8.05,64.33,34.64,Poor
13.18,52.78,106.64,6.55,49.43,40.51,Moderate
117.47,17.3,82.49,4.7,23.45,21.57,Moderate
112.08,6.96,139.36,5.21,35.69,37.67,Moderate
143.14,21.82,46.77,4.9,16.79,15.85,Poor
104.68,67.32,43.53,6.11,36.74,28.86,Healthy
115.38,30.04,91.31,4.95,74.92,32.4,Moderate
36.23,15.1,150.0,6.48,72.4,27.98,Poor
76.33,93.45,24.0,7.82,69.63,31.04,Moderate
149.94,62.42,96.66,4.75,80.0,38.16,Poor
36.17,21.71,109.21,7.28,47.81,21.79,Moderate
74.35,47.79,25.75,8.41,11.08,15.27,Poor
77.55,5.0,34.49,7.89,46.66,25.58,Healthy
83.37,64.14,136.86,7.25,23.9,27.13,Healthy
59.71,46.07,122.6,6.43,15.64,21.69,Moderate
18.72,98.36,47.38,5.52,72.77,24.54,Moderate
116.48,27.26,111.51,6.13,14.16,25.66,Healthy
74.15,34.63,86.17,4.54,38.52,28.12,Healthy
26.24,54.8,10.77,7.08,35.93,19.67,Moderate
143.31,62.46,80.56,8.46,11.85,28.84,Poor
85.24,67.12,130.87,7.55,63.89,29.49,Healthy
102.62,88.64,105.7,7.86,69.13,15.87,Moderate
49.63,12.07,67.7,6.86,60.63,36.13,Moderate
63.77,74.11,88.39,7.39,22.57,34.92,Moderate
103.17,73.54,62.94,5.84,49.25,41.3,Healthy
128.22,88.1,143.14,7.64,63.01,32.79,Moderate
35.1,67.9,79.5,6.94,19.05,36.98,Moderate
99.06,63.18,125.86,8.47,72.93,18.37,Moderate
105.58,63.56,29.81,7.19,22.63,15.02,Moderate
130.83,13.39,72.51,5.26,15.83,22.89,Moderate
88.82,5.17,99.69,8.11,66.1,23.72,Moderate
59.86,16.59,133.19,7.92,35.55,34.25,Moderate
73.52,51.2,107.35,8.49,11.57,25.5,Moderate
98.8,54.81,51.27,5.3,14.69,22.11,Healthy
127.84,10.92,51.59,5.29,58.12,29.37,Moderate
75.77,65.16,101.69,7.11,80.0,31.7,Healthy
26.81,21.59,84.61,4.95,57.6,37.99,Moderate
84.99,20.53,91.33,6.91,62.84,24.21,Healthy
81.87,94.36,43.82,5.34,49.5,27.13,Healthy
109.82,19.13,79.53,5.77,14.92,41.51,Moderate
141.77,41.11,117.71,6.35,41.47,37.25,Moderate
67.13,78.4,35.5,8.27,46.41,36.36,Moderate
37.04,77.28,132.68,4.65,30.42,27.05,Moderate
105.63,82.9,38.58,4.71,60.86,27.28,Healthy
13.06,30.66,55.11,7.13,71.12,21.07,Healthy
58.63,62.27,5.81,7.7,68.75,37.03,Moderate
129.44,93.25,69.58,5.2,22.9,22.52,Moderate
75.62,43.65,22.9,7.28,53.39,34.36,Healthy
12.01,35.94,117.37,5.94,74.47,20.9,Moderate
109.87,53.92,115.5,5.0,38.62,25.6,Healthy
146.24,65.47,134.33,8.35,46.4,42.0,Poor
99.14,98.35,25.46,6.43,58.23,37.84,Moderate
109.22,67.51,14.02,5.46,12.51,28.26,Moderate
88.72,93.3,86.3,6.58,56.93,20.42,Healthy
146.0,61.88,38.12,7.58,32.71,29.55,Moderate
82.81,91.45,144.72,4.81,51.62,22.8,Poor
85.15,8.68,80.79,7.87,59.75,36.93,Moderate
50.33,74.18,9.36,8.34,51.86,38.8,Moderate
43.18,5.54,135.27,5.8,34.65,19.22,Moderate
33.5,35.99,35.46,6.02,78.36,26.2,Moderate
12.99,13.66,34.74,5.02,46.66,26.1,Poor
103.14,64.89,101.22,5.53,63.62,33.34,Moderate
120.94,17.92,25.57,6.34,31.79,41.75,Moderate
58.13,50.81,45.12,5.27,25.17,17.67,Moderate
64.3,79.58,129.52,6.38,76.9,40.5,Poor
142.82,16.82,131.05,4.8,37.01,31.44,Poor
65.68,34.62,16.03,4.68,51.12,31.23,Healthy
54.96,19.85,74.37,6.29,43.69,40.28,Moderate
16.63,18.13,138.23,4.54,23.18,15.84,Poor
145.46,99.18,114.07,7.58,40.13,30.08,Moderate
39.27,81.66,145.95,5.86,70.33,37.7,Moderate
54.83,65.02,31.59,5.61,41.34,21.38,Healthy
29.78,21.55,99.9,7.68,66.33,21.46,Moderate
130.77,51.22,124.59,8.28,40.47,33.97,Moderate
105.43,46.68,52.72,6.35,51.05,35.13,Healthy
98.97,38.88,46.07,6.8,78.01,18.65,Healthy
47.98,23.2,27.17,5.1,60.39,34.12,Moderate
123.49,80.06,79.67,8.4,36.85,40.61,Moderate
125.19,9.45,73.84,8.4,65.35,22.38,Moderate
112.52,25.14,144.99,6.91,12.0,20.27,Moderate
57.06,69.92,107.95,4.85,26.0,38.07,Moderate
15.94,13.32,41.76,6.32,58.81,33.94,Moderate
118.54,61.97,127.59,5.61,52.72,16.96,Moderate
88.86,75.62,17.78,8.05,43.66,30.46,Moderate
59.31,76.36,143.9,6.15,16.73,32.4,Moderate
32.78,45.68,39.34,7.68,75.11,20.02,Moderate
72.33,80.44,39.88,6.98,25.2,37.3,Moderate
42.15,83.91,28.07,8.42,25.79,26.39,Moderate
101.07,97.76,68.75,8.42,54.2,30.61,Moderate
123.01,51.36,130.35,5.91,28.9,33.5,Moderate
94.9,48.83,135.31,7.41,39.79,16.44,Moderate
121.06,33.96,11.5,8.48,31.25,17.17,Moderate
135.57,89.18,32.85,8.27,73.83,20.32,Moderate
40.24,61.67,115.21,7.52,77.95,41.15,Poor
23.88,57.75,88.41,6.89,19.68,34.76,Moderate
73.65,44.18,85.87,4.59,29.61,42.0,Moderate
134.57,72.0,16.07,6.94,25.47,35.24,Moderate
76.28,50.41,59.65,6.61,75.5,26.46,Healthy
10.9,24.11,82.59,6.06,47.67,32.23,Moderate
19.22,51.3,35.18,7.56,76.42,36.49,Moderate
13.82,62.42,136.03,4.71,23.8,33.26,Poor
77.6,27.77,141.17,5.65,17.01,20.04,Moderate
105.48,47.05,117.2,5.73,43.9,41.73,Moderate
51.88,27.11,140.54,4.95,53.04,25.37,Moderate
143.66,86.38,112.75,5.14,43.37,18.52,Poor
141.51,56.34,77.17,8.47,24.02,20.71,Moderate
126.54,12.29,120.6,5.61,25.6,33.14,Moderate
33.92,44.31,84.43,7.48,47.76,20.32,Healthy
89.83,55.76,125.2,7.88,17.17,34.03,Moderate
18.91,43.45,53.65,8.21,49.53,37.2,Moderate
40.19,19.6,130.21,7.24,62.98,23.64,Moderate
87.74,56.99,53.03,8.5,18.19,17.77,Moderate
91.47,78.75,95.11,8.15,54.15,28.37,Healthy
79.99,81.94,39.21,7.1,28.39,30.31,Healthy
117.88,17.96,111.95,4.74,73.39,31.8,Moderate
69.8,68.93,84.65,5.21,56.31,15.94,Moderate
97.59,72.46,85.28,5.15,56.44,22.15,Healthy
46.3,43.37,138.75,6.28,33.09,17.04,Moderate
97.71,31.73,16.17,4.79,52.03,15.85,Poor
69.72,42.72,64.99,5.0,39.3,26.75,Healthy
116.37,34.58,73.64,6.41,69.99,18.29,Healthy
40.91,60.43,141.24,6.02,57.87,19.9,Moderate
111.71,89.69,142.62,5.15,24.84,35.9,Poor
44.16,65.68,12.92,6.51,18.65,19.36,Moderate
33.35,50.1,52.05,6.03,50.88,38.58,Moderate
36.45,27.21,117.53,7.68,36.96,19.83,Moderate
51.96,52.38,26.86,8.41,44.62,25.03,Moderate
126.15,66.94,74.83,8.29,65.74,18.76,Moderate
78.96,31.54,142.31,8.2,15.78,40.78,Poor
27.22,36.82,14.49,8.24,37.24,34.39,Poor
57.77,22.91,111.4,6.38,10.93,40.04,Moderate
103.4,78.1,84.22,7.99,80.0,16.45,Poor
114.85,42.1,83.34,5.02,16.53,22.06,Moderate
143.41,20.55,46.61,8.14,76.34,21.32,Poor
78.38,26.27,102.08,4.97,38.9,38.41,Moderate
124.9,38.48,113.66,6.9,30.61,38.03,Moderate
114.92,27.59,65.48,4.95,23.89,24.0,Healthy
133.31,68.7,108.08,7.86,54.82,29.37,Moderate
22.49,71.21,63.2,6.38,62.43,29.37,Healthy
29.99,92.05,50.33,6.79,77.16,21.28,Poor
128.75,14.34,68.92,8.07,39.71,30.26,Moderate
20.63,91.62,34.53,5.58,63.18,34.08,Moderate
87.03,56.56,132.19,6.95,24.35,39.6,Moderate
22.33,62.09,144.58,7.1,15.73,39.53,Poor
120.99,77.45,63.56,8.23,70.6,24.45,Moderate
96.75,18.39,45.39,7.01,45.6,35.69,Healthy
111.33,37.87,88.85,6.13,45.24,35.16,Healthy
41.27,55.45,59.87,6.42,63.42,22.4,Healthy
114.53,68.13,148.2,8.24,51.16,32.92,Moderate
131.06,28.4,79.33,6.42,29.33,24.18,Healthy
136.85,30.2,133.99,7.19,50.26,28.53,Moderate
89.26,32.44,79.77,6.94,41.61,35.73,Healthy
17.8,66.36,75.77,7.57,16.68,35.0,Moderate
86.41,27.67,100.1,4.89,10.92,17.06,Moderate
91.92,59.04,10.98,6.69,10.0,36.53,Moderate
19.13,75.87,107.44,6.16,35.36,23.72,Moderate
78.77,43.07,139.56,7.53,54.34,23.69,Healthy
96.82,55.04,65.91,7.35,40.67,37.35,Healthy
38.2,75.88,138.97,7.06,76.73,41.2,Poor
115.34,14.51,12.41,7.21,43.51,33.16,Moderate
46.79,92.09,66.19,5.59,79.81,17.76,Moderate
107.94,89.87,72.9,6.21,29.23,29.45,Healthy
90.3,63.1,139.38,7.21,50.2,25.11,Healthy
46.45,61.05,148.95,5.26,35.88,37.71,Moderate
115.39,30.64,39.11,7.36,64.34,34.91,Healthy
58.92,70.17,58.3,7.14,39.49,28.55,Healthy
18.4,95.63,132.76,5.26,54.87,35.96,Poor
12.21,14.25,131.78,7.07,72.88,37.54,Poor
132.09,99.42,90.78,6.09,57.97,33.29,Moderate
90.2,44.91,112.72,8.3,38.81,16.2,Moderate
29.16,43.57,134.27,8.02,33.49,33.55,Poor
47.63,97.23,131.62,6.71,21.66,21.48,Moderate
80.34,7.76,97.11,7.58,79.95,19.84,Moderate
140.54,65.26,144.68,7.76,76.5,31.01,Moderate
33.53,47.45,146.08,5.56,28.36,17.56,Moderate
57.45,26.52,148.18,6.57,48.84,15.0,Moderate
86.13,8.85,30.18,6.99,46.0,36.25,Healthy
50.23,85.51,76.46,6.2,75.37,38.35,Poor
105.3,37.82,91.09,7.67,54.14,21.26,Healthy
97.02,8.81,67.76,7.8,79.92,25.0,Moderate
147.23,92.18,39.77,7.5,65.58,38.02,Poor
29.35,44.45,5.0,5.7,53.38,23.15,Moderate
30.6,71.33,58.89,7.33,24.97,32.41,Moderate
75.44,76.12,115.45,7.86,39.59,23.38,Moderate
142.44,66.24,44.18,8.24,40.54,21.34,Moderate
54.69,66.92,130.74,5.53,44.0,15.56,Moderate
111.78,86.18,62.99,7.17,38.01,27.92,Healthy
132.09,35.47,22.56,6.21,29.71,38.78,Moderate
81.46,32.35,55.27,8.33,56.83,42.0,Moderate
22.51,22.15,8.55,6.16,24.76,24.09,Moderate
14.3,72.9,84.19,4.64,53.24,36.98,Moderate
91.12,39.08,101.84,6.7,23.38,35.42,Healthy
106.67,49.35,98.19,6.92,72.18,41.43,Healthy
124.43,81.25,78.71,6.01,22.08,17.04,Moderate
116.3,17.25,105.15,4.96,12.36,30.98,Poor
81.69,22.44,56.33,8.01,18.31,35.87,Moderate
53.83,91.84,76.28,5.29,69.64,16.98,Moderate
42.33,65.89,32.48,7.98,33.23,25.83,Moderate
10.0,59.37,30.92,5.53,41.29,26.83,Healthy
74.79,65.59,132.12,5.39,70.28,35.35,Moderate
133.71,49.41,73.24,6.02,45.65,24.33,Healthy
119.2,5.0,66.7,5.09,23.36,28.46,Moderate
62.81,66.78,23.54,4.89,78.92,35.22,Poor
112.4,92.87,33.68,7.7,25.55,28.79,Moderate
26.36,69.62,132.31,8.29,30.3,36.01,Poor
11.32,88.1,47.71,6.28,26.22,38.67,Poor
116.19,99.0,83.76,4.73,15.65,40.95,Poor
107.51,92.89,49.17,5.76,68.64,39.83,Moderate
36.93,71.31,99.46,8.4,74.94,37.92,Poor
94.67,15.67,63.7,8.44,56.68,30.71,Healthy
73.97,35.71,110.35,5.98,21.91,23.66,Moderate
18.66,5.22,94.62,6.63,46.16,38.28,Poor
64.94,56.05,115.18,5.48,23.72,36.75,Moderate
146.58,70.89,41.98,5.3,31.73,38.76,Moderate
